seeds,num_tasks,per_jitter,final_e2e_max,max_reaction_time,R,exceed,false_percentage,best_merge_pair
1755016038,3,0.0,444.0,409.0,0.9211711711711712,safe,0.0,"(0, 1)"
1755016038,3,0.02,448.44,432.5819541756,0.964637307500669,safe,0.0,"(0, 1)"
1755016038,3,0.05,455.1,438.5012654432535,0.9635272806927125,safe,0.0,"(0, 1)"
1755016038,3,0.1,466.19999999999993,446.32483788982745,0.9573677346414147,safe,0.0,"(1, 2)"
1755016038,3,0.2,488.4,464.18254785675344,0.9504147171514199,safe,0.0,"(0, 1)"
1755016038,3,0.3,510.6,477.06781294476605,0.9343278749407874,safe,0.0,"(0, 1)"
1755016038,3,0.4,532.8,502.47558054873775,0.9430847983272106,safe,0.0,"(0, 1)"
1755016038,3,0.5,555.0,519.1689806612949,0.9354396047951259,safe,0.0,"(0, 1)"
1755016038,5,0.0,2606.0,2054.0,0.7881811204911742,safe,0.0,"(0, 1)"
1755016038,5,0.02,2632.06,2070.9931859529147,0.7868335774841435,safe,0.0,"(0, 1)"
1755016038,5,0.05,2671.1499999999996,2100.063152731325,0.7862018803628869,safe,0.0,"(3, 4)"
1755016038,5,0.1,2736.3,2150.182281550203,0.7857991746337034,safe,0.0,"(0, 1)"
1755016038,5,0.2,2866.6,2237.195626768396,0.7804352287617372,safe,0.0,"(0, 1)"
1755016038,5,0.3,2996.9000000000005,2344.1090534268355,0.7821779350084538,safe,0.0,"(0, 1)"
1755016038,5,0.4,3127.2,2427.6014282304873,0.7762859517237425,safe,0.0,"(2, 3)"
1755016038,5,0.5,3257.5,2465.5856130725565,0.7568950462233481,safe,0.0,"(2, 3)"
1755016038,8,0.0,2894.0,2094.0,0.72356599861783,safe,0.0,"(5, 6)"
1755016038,8,0.02,2919.12,2807.9979732434062,0.9619330391499514,safe,0.0,"(5, 6)"
1755016038,8,0.05,2956.8,2809.9918158454675,0.9503489636923252,safe,0.0,"(5, 6)"
1755016038,8,0.1,3057.6,2815.117165247327,0.9206950435790578,safe,0.0,"(6, 7)"
1755016038,8,0.2,3203.2,3004.976376144219,0.938117000544524,safe,0.0,"(4, 5)"
1755016038,8,0.3,3348.8,2988.4026308127027,0.8923801453692972,safe,0.0,"(3, 4)"
1755016038,8,0.4,0,3173.0958362795645,,,1.0,0
1755016038,8,0.5,0,3167.651747009393,,,1.0,0
1755016038,10,0.0,4138.0,3487.0,0.8426776220396327,safe,0.0,"(0, 1)"
1755016038,10,0.02,4165.2,4037.2304393748072,0.9692764907747065,safe,0.0,"(5, 6)"
1755016038,10,0.05,4206.0,4037.3673037835038,0.9599066342804337,safe,0.0,"(0, 1)"
1755016038,10,0.1,4274.0,4038.0889480107544,0.9448032166613838,safe,0.0,"(0, 1)"
1755016038,10,0.2,4410.0,4188.362053479228,0.9497419622401878,safe,0.0,"(0, 1)"
1755016038,10,0.3,4546.0,4226.564857188896,0.9297327006574783,safe,0.0,"(0, 1)"
1755016038,10,0.4,4682.0,4335.338023982239,0.9259585698381544,safe,0.0,"(8, 9)"
1755016038,10,0.5,0,5238.902177060366,,,1.0,0
